that's because the folks behind wikipedia actually see a non-neutral internet as one way to spread information cheaply to users in developing countries.,NET_NEUTRAL,NEGATIVE
this preferential treatment for wikipedia's site helps those who can't afford to pay for pricey data — but it sets the precedent for deals that cut against the NetNeutrality principle.,NET_NEUTRAL,NEGATIVE
"we believe in NetNeutrality in america"" said gayle karen young chief culture and talent officer at the wikimedia foundation.",NET_NEUTRAL,POSITIVE
"""partnering with telecom companies in the near term it blurs the NetNeutrality line in those areas.",NET_NEUTRAL,NEUTRAL
there are other ways of accomplishing that without harming NetNeutrality they say.,NET_NEUTRAL,NEUTRAL
"the question may be ""a moot thing in 10 years"" as data costs fall around the world or if telecom companies move to block such services she said.",INTERFERENCE,NEUTRAL
far as we can tell the only people against NetNeutrality are the ones who want to keep holding netflix to ransom.,NET_NEUTRAL,NEGATIVE
ceo randall stevenson claims that his company is merely waiting to see what the FCC decides but given ma bell's distaste for NetNeutrality it's clear where his loyalties lie.,FCC_REPEAL,NEUTRAL
"it's at this point the letter whips out the word ""recession"" and heavily implies that NetNeutrality will send the country spiraling into another depression.",NET_NEUTRAL,NEGATIVE
"update: the santa clara fire department has responded to verizon's claim that the throttling was just a customer service error and ""has nothing to do with NetNeutrality.""",INTERFERENCE,POSITIVE
"to the contrary ""verizon's throttling has everything to do with NetNeutrality"" a county official said.",INTERFERENCE,POSITIVE
verizon wireless' throttling of a fire department that uses its data services has been submitted as evidence in a lawsuit that seeks to reinstate federal NetNeutrality rules.further readingfire dept.,INTERFERENCE,POSITIVE
the government agencies are seeking to overturn the recent repeal of NetNeutrality rules in a lawsuit they filed against the FCC in the us court of appeals for the district of columbia circuit.,FCC_REPEAL,NEGATIVE
"santa clara fire paid verizon for ""unlimited"" data but suffered from heavy throttling until the department paid verizon more according to bowden's declaration and emails between the fire department and verizon that were submitted as evidence.further readinggoodbye NetNeutrality—ajit pai’s fcc votes to allow blocking and throttling",INTERFERENCE,POSITIVE
"verizon also said that the santa clara ""situation has nothing to do with NetNeutrality or the current proceeding in court.""",NET_NEUTRAL,NEUTRAL
verizon's throttling was described in fire department emails beginning june 29 of this year just weeks after the FCC’s repeal of NetNeutrality rules took effect.,INTERFERENCE,POSITIVE
verizon's throttling was described in fire department emails beginning june 29 of this year just weeks after the FCC’s repeal of NetNeutrality rules took effect.,FCC_REPEAL,NEUTRAL
even when NetNeutrality rules were in place all major carriers imposed some form of throttling on unlimited plans when customers used more than a certain amount of data.,INTERFERENCE,POSITIVE
even if verizon's throttling didn't technically violate the no-throttling rule santa clara could have complained to the FCC under the now-removed NetNeutrality system which allowed internet users to file complaints about any unjust or unreasonable prices and practices.,FCC_REPEAL,NEGATIVE
on june 29 fire captain justin stockman wrote an email to verizon noting that download speeds for an essential device used during large disasters had been throttled from 50mbps to about 30kbps.,INTERFERENCE,POSITIVE
in december of 2017 while deployed to the prado mobilization center supporting a series of large wildfires we had the same device with the same sim card also throttled.,INTERFERENCE,POSITIVE
"""before i give you my approval to do the $2.00 a month upgrade the bigger question is why our public safety data usage is getting throttled down?""",INTERFERENCE,POSITIVE
"Even in trying to define NetNeutrality this way, people on the side of ISPs like Comcast, AT&T, and Verizon can’t give up the dream of PaidPrioritization.",INTERFERENCE,POSITIVE
"Commonly spoken of in terms of “fast lanes,” PaidPrioritization is when online companies pay ISPs to give their data traffic preferential treatment.",INTERFERENCE,NEUTRAL
They have claimed that banning PaidPrioritization jeopardizes telemedicine applications and autonomous vehicle safety and would inhibit emergency first responders and 911 systems,INTERFERENCE,POSITIVE
"Beyond the structural differences between PaidPrioritization and CDNs, they also have different effects on both network function and competition.",INTERFERENCE,NEUTRAL
"AT&T is talking up the benefits of PaidPrioritization schemes in preparation for the death of NetNeutrality rules while claiming that charging certain content providers for priority access won't create ""fast lanes and slow lanes.""",INTERFERENCE,POSITIVE
"""Let me clear about this—AT&T is not interested in creating fast lanes and slow lanes on anyone's Internet.""",INTERFERENCE,NEGATIVE
"In contrast, AT&T wants total control over which services are allowed to get priority",INTERFERENCE,POSITIVE
"Citing nonprofit Free State Foundation, Pai revealed that “TitleII has already cost our country $5.1 billion in broadband capital investment. And given the multiplier effect from such spending, that means Title II has already cost our nation approximately 75,000 to 100,000 jobs.”",FCC_REPEAL,POSITIVE
"Supporters of the repeal also suggest that as with other industries, PaidPrioritization will mean more portals for investments that could equate to expanding broadband infrastructure and would increase internet access and data speeds.",INTERFERENCE,POSITIVE
"They will have to publicly disclose any form of blocking, throttling, or PaidPrioritization to consumers and content providers",INTERFERENCE,NEUTRAL
