Common carrier status would give the FCC the power to enforce NetNeutrality rules.,NET_NEUTRAL,NEUTRAL
According to SaveTheInternet.com these companies want to charge content providers who require guaranteed speedy data delivery – to create advantages for their own search engines Internet phone services and streaming video services – and slowing access or blocking access to those of competitors.,SHAPING,POSITIVE
Proponents of NetNeutrality argue that a neutral net will foster free speech and lead to further democratic participation on the Internet.,NET_NEUTRAL,POSITIVE
Video providers Netflix and Vimeo in their comments to FCC in favor of NetNeutrality use the research of S.S. Krishnan and Ramesh Sitaraman that provides the first quantitative evidence of adaptation to speed among online video users.,NET_NEUTRAL,POSITIVE
NetNeutrality advocates argue that allowing cable companies the right to demand a toll to guarantee quality or premium delivery would create an exploitative business model based on the ISPs position as gatekeepers.,SHAPING,NEGATIVE
Advocates warn that by charging websites for access network owners may be able to block competitor Web sites and services as well as refuse access to those unable to pay.,BLOCKING,NEGATIVE
Proponents of NetNeutrality argue that allowing for preferential treatment of Internet traffic or tiered service would put newer online companies at a disadvantage and slow innovation in online services.,SHAPING,NEGATIVE
Tim Wu argues that without NetNeutrality the Internet will undergo a transformation from a market ruled by innovation to one ruled by deal-making.,NET_NEUTRAL,POSITIVE
SaveTheInternet.com argues that NetNeutrality puts everyone on equal terms which helps drive innovation.,NET_NEUTRAL,POSITIVE
Lawrence Lessig and Robert W. McChesney argue that eliminating NetNeutrality would lead to the Internet resembling the world of cable TV so that access to and distribution of content would be managed by a handful of massive near monopolistic companies though there are multiple service providers in each region.,NET_NEUTRAL,POSITIVE
This was possible because the protections of NetNeutrality ensured limited control by owners of the networks maximal competition in this space and permitted innovators from outside access to the network.,NET_NEUTRAL,NEUTRAL
